@0 attempt(0, AU)
@50532625 attempt(0, JP)
@50535262 attempt(17327, IN)
@50537076 attempt(0, NO)
@50538307 attempt(0, NO)
@50538971 attempt(17328, NO)
@50540482 attempt(0, US)
@50541147 attempt(17329, NO)
@50542047 attempt(17330, NO)
@50543745 attempt(17331, PL)
@50545064 attempt(17332, NO)
@50545494 attempt(17333, NO)
@50545772 attempt(17334, NO)
@50545832 attempt(0, UA)
@50546202 attempt(17178, NO)
@50548578 attempt(17335, NO)
@50549152 attempt(0, AU)
@50549979 attempt(0, US)
@50550817 attempt(0, US)
@50551142 attempt(16614, NO)
@50551760 attempt(0, NO)
@50551813 attempt(0, US)
@50553322 attempt(17336, NO)
@50553661 attempt(0, CH)
@50555584 attempt(0, HK)
@50557336 attempt(0, BR)
@50557843 attempt(17337, NO)
@50558583 attempt(17338, NO)
@50559455 attempt(17339, NO)
@50559956 attempt(17340, NO)
@50560588 attempt(17268, PL)
@50561060 attempt(17341, NO)
@50561275 attempt(0, BR)
@50561322 attempt(0, IN)
@50561324 attempt(0, IN)
@50561338 attempt(17342, NO)
@50562123 attempt(17343, AU)
@50565417 attempt(17344, NO)
@50566073 attempt(17345, NO)
@50566468 attempt(0, US)
@50568026 attempt(17346, NO)
@50568878 attempt(17347, US)
@50571251 attempt(17348, NO)
@50571478 attempt(17349, NO)
@50572645 attempt(0, US)
@50572813 attempt(17350, PL)
@50573951 attempt(17351, NO)
@50575326 attempt(17352, NO)
@50578344 attempt(17353, FR)
@50579762 attempt(17354, BR)
@50581193 attempt(17355, NO)
@50581781 attempt(0, US)
@50583374 attempt(0, NO)
@50583963 attempt(0, US)
@50584282 attempt(16714, NO)
@50584780 attempt(17356, NO)
@50584951 attempt(0, NO)
@50585085 attempt(4984, FR)
@50585519 attempt(17210, NO)
@50585905 attempt(17357, NO)
@50586465 attempt(0, NO)
@50586775 attempt(17358, NO)
@50587190 attempt(0, NO)
@50587714 attempt(17359, NO)
@50587743 attempt(0, CA)
@50587797 attempt(0, US)
@50587948 attempt(16954, PL)
@50588683 attempt(17360, NO)
@50589098 attempt(16793, NO)
@50589735 attempt(0, AU)
@50590016 attempt(17250, CZ)
@50590473 attempt(0, US)
@50590666 attempt(17361, NO)
@50590964 attempt(0, NO)
@50592082 attempt(17362, NO)
@50592447 attempt(0, NO)
@50593371 attempt(0, US)
@50593452 attempt(17363, NO)
@50593724 attempt(17364, NO)
@50596088 attempt(17365, US)
@50596470 attempt(6652, NO)
@50597225 attempt(17366, NO)
@50597988 attempt(4630, NO)
@50598428 attempt(0, US)
@50598829 attempt(0, AU)
@50599377 attempt(16205, NO)
@50600689 attempt(17367, NO)
@50600967 attempt(17368, NO)
@50601181 attempt(0, US)
@50601892 attempt(17369, NO)
@50602176 attempt(0, NO)
@50602368 attempt(0, US)
@50603406 attempt(17370, US)
@50607293 attempt(0, US)
@50607993 attempt(17371, CZ)
@50608943 attempt(0, US)
@50610233 attempt(17372, NO)
@50610518 attempt(0, AU)
@50610697 attempt(17373, NO)
@50611013 attempt(0, US)
@50612529 attempt(17374, NO)
@50613877 attempt(16572, NO)
@50614154 attempt(17375, NO)
@50615778 attempt(17376, NO)
@50615942 attempt(17377, NO)
@50616226 attempt(0, MX)
@50616482 attempt(0, IN)
@50616841 attempt(17378, NO)
@50617017 attempt(17379, US)
@50617172 attempt(17380, NO)
@50617978 attempt(0, NO)
@50619433 attempt(17381, NO)
@50620007 attempt(0, US)
@50621527 attempt(0, RO)
@50622268 attempt(17382, NO)
@50622622 attempt(17383, NO)
@50624712 attempt(17384, NO)
@50625919 attempt(0, US)
@50626332 attempt(6985, NO)
@50627017 attempt(17385, NO)
@50627706 attempt(0, US)
@50628468 attempt(0, AU)
@50628675 attempt(0, IN)
@50628921 attempt(0, IN)
@50630240 attempt(0, NO)
@50630573 attempt(17386, NO)
@50630739 attempt(0, US)
@50634501 attempt(17387, US)
@50636300 attempt(17388, NO)
@50637157 attempt(17389, NO)
@50638525 attempt(0, US)
@50638990 attempt(17390, NO)
@50639422 attempt(0, AU)
@50639949 attempt(17391, NO)
@50640434 attempt(0, US)
@50640881 attempt(0, NO)
@50640934 attempt(17392, NO)
@50642462 attempt(0, US)
@50643532 attempt(0, IT)
@50644477 attempt(17393, NO)
@50644776 attempt(0, MX)
@50644949 attempt(17394, US)
@50646048 attempt(17395, US)
@50646961 attempt(0, US)
@50647388 attempt(17396, NO)
@50647980 attempt(0, BG)
@50648899 attempt(0, US)
@50650899 attempt(0, NO)
@50652103 attempt(17397, US)
@50652641 attempt(7753, NO)
@50652803 attempt(0, US)
@50652840 attempt(17340, NO)
@50653144 attempt(17398, NO)
@50653500 attempt(17399, NO)
@50653675 attempt(0, NO)
@50654140 attempt(0, CZ)
@50654345 attempt(17292, NO)
@50654595 attempt(0, NO)
@50654676 attempt(17400, NO)
@50655371 attempt(6626, NO)
@50656411 attempt(17401, NO)
@50657759 attempt(17402, NO)
@50658143 attempt(10224, NO)
@50658425 attempt(0, IN)
@50659954 attempt(0, ID)
@50661957 attempt(0, US)
@50662584 attempt(0, US)
@50663372 attempt(16243, PL)
@50664817 attempt(17403, NO)
@50665624 attempt(16205, NO)
@50666024 attempt(17404, AU)
@50666937 attempt(17405, NO)
@50667313 attempt(4185, NO)
@50669162 attempt(17406, NO)
@50669838 attempt(17170, PL)
@50670607 attempt(17407, NO)
@50670859 attempt(0, US)
@50672026 attempt(0, NO)
@50672154 attempt(17408, NO)
@50672959 attempt(17409, NO)
@50675780 attempt(17410, PL)
@50678772 attempt(17411, US)
@50680149 attempt(17045, US)
@50680692 attempt(16749, NO)
@50680737 attempt(17412, NO)
@50681061 attempt(17413, NO)
@50682395 attempt(0, BR)
@50685661 attempt(17414, NO)
@50685899 attempt(0, BR)
@50685933 attempt(0, UA)
@50687432 attempt(0, NO)
@50688007 attempt(17415, NO)
@50689789 attempt(17394, US)
@50690398 attempt(0, AU)
@50690736 attempt(17170, PL)
@50690808 attempt(17416, NO)
@50690955 attempt(17417, NO)
@50691369 attempt(17418, NO)
@50691937 attempt(17419, NO)
@50693676 attempt(0, NO)
@50694198 attempt(17250, CZ)
@50694416 attempt(14692, CZ)
@50695160 attempt(17155, US)
@50695531 attempt(0, NO)
@50696045 attempt(17420, NO)
@50696457 attempt(583, NO)
@50698076 attempt(17109, NO)
@50698259 attempt(0, NO)
@50698378 attempt(17421, NO)
@50698824 attempt(0, NO)
@50699069 attempt(17422, NO)
@50699892 attempt(17423, NO)
@50700754 attempt(0, BR)
@50700919 attempt(17424, NO)
@50702211 attempt(17425, US)
@50702508 attempt(17426, BR)
@50703046 attempt(13281, NO)
@50703145 attempt(17340, NO)
@50703735 attempt(0, NO)
@50704458 attempt(17427, NO)
@50706235 attempt(17428, US)
@50706378 attempt(17429, DE)
@50707829 attempt(0, US)
@50708798 attempt(17170, PL)
@50710804 attempt(17430, NO)
@50711468 attempt(17431, PL)
@50712988 attempt(17432, NO)
@50714918 attempt(17395, US)
@50715869 attempt(0, NO)
@50716996 attempt(16931, NO)
@50717796 attempt(1287, AU)
@50719482 attempt(17433, AU)
@50720878 attempt(0, NL)
@50721048 attempt(0, NO)
@50721962 attempt(17434, US)
@50722760 attempt(0, US)
@50723418 attempt(17435, NO)
@50724163 attempt(17436, AU)
@50724528 attempt(0, US)
@50725178 attempt(17437, US)
@50728206 attempt(17438, NO)
@50728353 attempt(0, AU)
@50728528 attempt(17439, NO)
@50728895 attempt(17335, NO)
@50729133 attempt(17440, US)
@50729830 attempt(0, NO)
@50730117 attempt(17441, US)
@50730256 attempt(17210, NO)
@50730979 attempt(0, US)
@50731349 attempt(0, PL)
@50731550 attempt(17442, NO)
@50732323 attempt(17410, PL)
@50732964 attempt(17443, NO)
@50733033 attempt(17178, NO)
@50733974 attempt(17396, NO)
@50734228 attempt(17437, US)
@50735551 attempt(0, US)
@50735756 attempt(17444, US)
@50735850 attempt(0, AU)
@50737339 attempt(17177, NO)
@50738274 attempt(17445, NO)
@50738712 attempt(0, BR)
@50739836 attempt(17446, NO)
@50740754 attempt(0, BR)
@50740889 attempt(0, UA)
@50741085 attempt(0, AU)
@50741396 attempt(17037, US)
@50743032 attempt(17447, NO)
@50743095 attempt(17431, PL)
@50743169 attempt(17448, CA)
@50743477 attempt(0, US)
@50743511 attempt(17449, NO)
@50743681 attempt(0, NO)
@50743926 attempt(0, UA)
@50744025 attempt(0, NO)
@50744205 attempt(17450, NO)
@50745615 attempt(17451, US)
@50746117 attempt(0, NO)
@50746319 attempt(17452, NO)
@50746461 attempt(16205, NO)
@50746776 attempt(0, US)
@50748247 attempt(17453, NO)
@50749786 attempt(17454, NO)
@50750269 attempt(17455, US)
@50750858 attempt(0, US)
@50751053 attempt(0, US)
@50751196 attempt(17456, NO)
@50751357 attempt(0, NO)
@50751614 attempt(17457, NO)
@50752113 attempt(0, US)
@50752209 attempt(0, AU)
@50752855 attempt(0, AU)
@50753623 attempt(0, BD)
@50753791 attempt(0, PL)
@50753903 attempt(17458, NO)
@50754879 attempt(17459, NO)
@50759168 attempt(17460, NO)
@50759553 attempt(9288, NO)
@50759763 attempt(17461, NO)
@50760557 attempt(0, UA)
@50760817 attempt(17462, NO)
@50760846 attempt(0, DE)
@50762312 attempt(0, BR)
@50763309 attempt(14656, NO)
@50763906 attempt(17463, PL)
@50764104 attempt(0, AU)
@50764411 attempt(0, US)
@50764422 attempt(0, AU)
@50765147 attempt(17464, US)
@50766322 attempt(17465, IN)
@50767326 attempt(17466, NO)
@50767425 attempt(0, TW)
@50768026 attempt(0, NO)
@50768690 attempt(17467, NO)
@50770427 attempt(11076, NO)
@50770535 attempt(17468, NO)
@50771241 attempt(17469, US)
@50771552 attempt(0, US)
@50773280 attempt(0, US)
@50773910 attempt(17278, NO)
@50774443 attempt(17470, NO)
@50775000 attempt(0, SE)
@50777215 attempt(17471, NO)
@50781491 attempt(17472, NO)
@50782035 attempt(0, ZA)
@50784413 attempt(17473, US)
@50784516 attempt(17210, NO)
@50784715 attempt(17474, NO)
@50785117 attempt(4754, NO)
@50785771 attempt(0, US)
@50787137 attempt(17475, AU)
@50788227 attempt(16868, NO)
@50788710 attempt(17476, NO)
@50790199 attempt(17477, NO)
@50791164 attempt(0, US)
@50792805 attempt(17478, NO)
@50792849 attempt(17479, NO)
@50793329 attempt(17480, NO)
@50793992 attempt(0, AU)
@50794696 attempt(0, NO)
@50795341 attempt(17481, NO)
@50795779 attempt(0, US)
@50796693 attempt(6893, NO)
@50798269 attempt(14383, NO)
@50798510 attempt(0, AU)
@50798797 attempt(17482, NO)
@50800495 attempt(0, NO)
@50801367 attempt(17281, ID)
@50801402 attempt(0, IN)
@50801480 attempt(0, NO)
@50802255 attempt(17431, PL)
@50802858 attempt(0, AT)
@50802910 attempt(0, NO)
@50803031 attempt(17483, NO)
@50804685 attempt(17484, NO)
@50806642 attempt(0, US)
@50807152 attempt(17485, NO)
@50807916 attempt(0, AU)
@50807973 attempt(7712, DE)
@50809271 attempt(17460, NO)
@50810740 attempt(0, DE)
@50810826 attempt(17486, NO)
@50810875 attempt(17487, NO)
@50812267 attempt(17488, NO)
@50812620 attempt(0, US)
@50813070 attempt(0, IN)
@50813870 attempt(17489, US)
@50814240 attempt(0, AR)
@50814877 attempt(17490, NO)
@50817128 attempt(17491, NO)
@50818414 attempt(17492, NO)
@50819248 attempt(17429, DE)
@50819281 attempt(0, UA)
@50819362 attempt(17493, US)
@50819670 attempt(14186, NO)
@50820687 attempt(17250, CZ)
@50822935 attempt(0, NO)
@50823969 attempt(17494, BR)
@50824561 attempt(0, CO)
@50825343 attempt(17495, NO)
@50825791 attempt(17496, NO)
@50828556 attempt(17497, NO)
@50830450 attempt(17462, NO)
@50831308 attempt(17450, NO)
@50831849 attempt(17498, NO)
@50833003 attempt(17499, NO)
@50833587 attempt(0, NO)
@50834339 attempt(17500, NO)
@50837104 attempt(0, PL)
@50837915 attempt(14692, CZ)
@50838927 attempt(17501, NO)
@50840626 attempt(26, NO)
@50842394 attempt(0, BR)
@50842436 attempt(17502, NO)
@50842637 attempt(0, NO)
@50842979 attempt(17503, NO)
@50843471 attempt(17504, NO)
@50846180 attempt(0, HK)
@50847565 attempt(0, NO)
@50848057 attempt(17505, NO)
@50848307 attempt(16868, NO)
@50848639 attempt(17463, PL)
@50849409 attempt(0, VN)
@50849937 attempt(0, US)
@50850501 attempt(0, AU)
@50850818 attempt(0, JP)
@50850841 attempt(0, US)
@50851039 attempt(0, NO)
@50852000 attempt(17506, NO)
@50852400 attempt(17507, NO)
@50852895 attempt(0, NO)
@50853111 attempt(15318, NO)
@50854337 attempt(17508, BR)
@50855400 attempt(0, US)
@50858608 attempt(17509, UA)
@50859738 attempt(17510, AU)
@50859974 attempt(14692, CZ)
@50860426 attempt(17240, US)
@50861497 attempt(2538, US)
@50862365 attempt(0, CH)
@50862433 attempt(0, BR)
@50862973 attempt(17281, ID)
@50863302 attempt(0, AU)
@50863502 attempt(17511, PL)
@50863679 attempt(0, NO)
@50863854 attempt(0, UA)
@50864098 attempt(17512, FR)
@50864366 attempt(17513, US)
@50864741 attempt(15031, NO)
@50864918 attempt(14692, CZ)
@50865270 attempt(17514, US)
@50866422 attempt(0, NO)
@50867558 attempt(17515, US)
@50867628 attempt(17516, NO)
@50868172 attempt(17517, NO)
@50868561 attempt(0, NO)
@50869072 attempt(17162, NO)
@50869809 attempt(17518, NO)
@50870163 attempt(0, US)
@50870480 attempt(9382, NO)
@50870563 attempt(17519, US)
@50871960 attempt(17515, US)
@50876110 attempt(0, AU)
@50876303 attempt(0, NO)
@50876377 attempt(0, CA)
@50876750 attempt(0, US)
@50877791 attempt(17520, NO)
@50879504 attempt(3780, NO)
@50879735 attempt(0, NO)
@50879889 attempt(17521, UA)
@50880136 attempt(17522, NO)
@50880173 attempt(0, NO)
@50880381 attempt(17523, NO)
@50880719 attempt(0, NO)
@50881597 attempt(0, US)
@50882125 attempt(5939, NO)
@50882866 attempt(0, DE)
@50883696 attempt(17524, NO)
@50884165 attempt(17525, NO)
@50885613 attempt(0, GB)
@50886747 attempt(17526, US)
@50887133 attempt(0, AU)
@50887365 attempt(17527, NO)
@50887611 attempt(17528, NO)
@50888488 attempt(0, US)
@50888671 attempt(0, GB)
@50888746 attempt(0, US)
@50890318 attempt(17529, NO)
@50891655 attempt(17530, NO)
@50892379 attempt(17531, UA)
@50892626 attempt(0, NO)
@50892703 attempt(17532, NO)
@50892855 attempt(17463, PL)
@50896327 attempt(0, DE)
@50897707 attempt(17533, NO)
@50897888 attempt(17534, NO)
@50898583 attempt(17535, NO)
@50900449 attempt(17536, NO)
@50900871 attempt(17537, ID)
@50901052 attempt(17463, PL)
@50902279 attempt(0, AU)
@50902331 attempt(17538, NO)
@50903378 attempt(17539, NO)
@50904530 attempt(17540, US)
@50905913 attempt(0, US)
@50906509 attempt(17541, NO)
@50908930 attempt(10285, NO)
@50910057 attempt(0, AU)
@50910746 attempt(17542, NO)
@50911103 attempt(0, US)
@50911664 attempt(17543, NO)
@50911698 attempt(17544, NO)
@50913107 attempt(17545, NO)
@50913787 attempt(0, US)
@50915391 attempt(0, NO)
@50916122 attempt(0, NO)
@50916994 attempt(0, NO)
@50917071 attempt(17546, NO)
@50917437 attempt(17547, NO)
@50917935 attempt(17548, NO)
@50918164 attempt(17549, US)
@50918182 attempt(0, US)
@50918249 attempt(16125, NO)
@50919078 attempt(17550, NO)
@50919606 attempt(0, US)
@50920382 attempt(0, US)
@50920493 attempt(17526, US)
@50921188 attempt(17551, NO)
@50922169 attempt(523, NO)
@50923338 attempt(17552, NO)
@50924866 attempt(17521, UA)
@50925267 attempt(12114, NO)
@50925388 attempt(17553, NO)
@50927217 attempt(17554, NO)
@50927883 attempt(0, US)
@50928691 attempt(17250, CZ)
@50932356 attempt(17555, NO)
@50933826 attempt(0, PL)
@50935866 attempt(0, NO)
@50938522 attempt(6893, NO)
@50942917 attempt(0, IT)
@50943687 attempt(17556, NO)
@50943907 attempt(14692, CZ)
@50943941 attempt(17557, NO)
@50944093 attempt(17558, PL)
@50945205 attempt(0, US)
@50945392 attempt(0, DE)
@50945597 attempt(0, BR)
@50945738 attempt(17559, NO)
@50945864 attempt(17465, IN)
@50946873 attempt(17560, NO)
@50948480 attempt(17561, NO)
@50951930 attempt(17562, NO)
@50952429 attempt(17563, NO)
@50956040 attempt(17564, NO)
@50957093 attempt(17565, PL)
@50957519 attempt(17566, NO)
@50958792 attempt(17567, NO)
@50958923 attempt(203, UA)
@50960311 attempt(0, DE)
@50963536 attempt(17568, NO)
@50964560 attempt(17569, US)
@50965243 attempt(0, DE)
@50965899 attempt(17570, NO)
@50966393 attempt(17571, NO)
@50966458 attempt(0, NO)
@50967725 attempt(0, DE)
@50969249 attempt(17483, NO)
@50969771 attempt(17572, FR)
@50970685 attempt(17573, NO)
@50971047 attempt(0, US)
@50971180 attempt(14692, CZ)
@50971192 attempt(17574, NO)
@50971853 attempt(17364, NO)
@50972493 attempt(17575, NO)
@50973112 attempt(17576, NO)
@50973354 attempt(17577, NO)
@50975541 attempt(0, NO)
@50977003 attempt(0, NO)
@50977084 attempt(17578, NO)
@50977156 attempt(0, US)
@50978254 attempt(17579, NO)
@50979607 attempt(17580, NO)
@50980462 attempt(17581, BR)
@50982243 attempt(17582, US)
@50982395 attempt(12181, NO)
@50982663 attempt(17583, US)
@50983541 attempt(17584, NO)
@50985258 attempt(0, IN)
@50987908 attempt(0, PL)
@50988967 attempt(17585, NO)
@50989627 attempt(0, NO)
@50990632 attempt(17586, NO)
@50992168 attempt(0, US)
@50992536 attempt(0, PL)
@50992794 attempt(17587, NO)
@50993362 attempt(0, ID)
@50993497 attempt(0, US)
@50993617 attempt(0, NO)
@50995463 attempt(16961, NO)
@50996020 attempt(17588, NO)
@50996406 attempt(0, US)
@50996434 attempt(17201, NO)
@50996652 attempt(0, NO)
@50997190 attempt(17589, US)
@50998011 attempt(17590, NO)
@50998960 attempt(0, NO)
@50999996 attempt(0, US)
@51000512 attempt(0, US)
@51001017 attempt(0, US)
@51002104 attempt(17591, NO)
@51002918 attempt(0, US)
@51003196 attempt(0, US)
@51005144 attempt(17592, IN)
@51006585 attempt(17497, NO)
@51006915 attempt(17593, NO)
@51007128 attempt(0, NO)
@51008183 attempt(17594, NO)
@51008732 attempt(0, NO)
@51008780 attempt(0, FR)
@51008962 attempt(0, US)
@51009078 attempt(16228, PH)
@51010618 attempt(0, NL)
@51010967 attempt(0, NO)
@51011710 attempt(17595, US)
@51011997 attempt(17476, NO)
@51012090 attempt(17596, US)
@51013954 attempt(17597, UA)
@51015493 attempt(17598, NO)
@51015583 attempt(17483, NO)
@51015599 attempt(17599, NO)
@51016208 attempt(0, IN)
@51016664 attempt(17600, UA)
@51018415 attempt(17601, US)
@51018626 attempt(17602, NO)
@51019022 attempt(16485, NO)
@51019056 attempt(0, US)
@51019294 attempt(17603, NO)
@51020157 attempt(17281, ID)
@51020248 attempt(17604, NO)
@51020846 attempt(0, BR)
@51021147 attempt(0, US)
@51022645 attempt(0, NO)
@51022715 attempt(0, NO)
@51023324 attempt(17605, NO)
@51024803 attempt(17606, NO)
@51025446 attempt(17607, NO)
@51026267 attempt(17608, NO)
@51030566 attempt(0, NO)
@51030821 attempt(0, US)
@51031705 attempt(17441, US)
@51031993 attempt(0, TR)
@51034315 attempt(17609, NO)
@51034674 attempt(0, NO)
@51037444 attempt(17610, NO)
@51039235 attempt(7641, NO)
@51039476 attempt(0, TR)
@51039736 attempt(0, US)
@51040083 attempt(17611, US)
@51040571 attempt(17526, US)
@51040900 attempt(0, TR)
@51042435 attempt(17612, NO)
@51042891 attempt(0, US)
@51043465 attempt(17613, US)
@51043609 attempt(0, US)
@51043675 attempt(17614, NO)
@51044130 attempt(17615, NO)
@51045612 attempt(0, UA)
@51046041 attempt(8816, NO)
@51046511 attempt(17616, US)
@51046877 attempt(17526, US)
@51047814 attempt(17617, NO)
@51048106 attempt(0, US)
@51049201 attempt(17618, NO)
@51050837 attempt(17619, NO)
@51051422 attempt(0, US)
@51052265 attempt(17620, NO)
@51053295 attempt(17621, NO)
@51054147 attempt(17622, NO)
@51056121 attempt(17623, NO)
@51056860 attempt(17587, NO)
@51057793 attempt(17624, NO)
@51057942 attempt(0, US)
@51058347 attempt(17625, NO)
@51058522 attempt(17626, NO)
@51061657 attempt(0, CZ)
@51063624 attempt(17627, NO)
@51063739 attempt(0, PL)
@51064569 attempt(1673, US)
@51065974 attempt(0, NO)
@51066134 attempt(17628, NO)
@51066266 attempt(17629, NO)
@51066699 attempt(7166, US)
@51067673 attempt(4899, US)
@51068321 attempt(0, AU)
@51069672 attempt(0, US)
@51071767 attempt(0, NO)
@51075284 attempt(0, NO)
@51076094 attempt(0, UA)
@51076796 attempt(0, NO)
@51076999 attempt(17577, NO)
@51077546 attempt(17630, NO)
@51077642 attempt(17631, NO)
@51078125 attempt(17281, ID)
@51079296 attempt(17632, NO)
@51079766 attempt(0, BD)
@51079942 attempt(0, CZ)
@51080648 attempt(17633, NO)
@51081075 attempt(0, TR)
@51081654 attempt(17423, NO)
@51082654 attempt(17634, NO)
@51082698 attempt(0, SE)
@51082860 attempt(17635, NO)
@51083868 attempt(17571, NO)
@51083934 attempt(0, ZA)
@51084091 attempt(17543, NO)
@51084422 attempt(17636, NO)
@51085577 attempt(0, UA)
@51086686 attempt(17637, AU)
@51088095 attempt(0, AU)
@51088214 attempt(17638, NO)
@51089295 attempt(17639, US)
@51090779 attempt(0, US)
@51090836 attempt(0, US)
@51091480 attempt(0, US)
@51091710 attempt(10016, NO)
@51092070 attempt(0, NO)
@51092846 attempt(0, AR)
@51093182 attempt(17640, NO)
@51094265 attempt(0, AU)
@51094968 attempt(17641, NO)
@51095280 attempt(17524, NO)
@51096203 attempt(17642, IN)
@51096697 attempt(17643, NO)
@51097330 attempt(17644, NO)
@51099368 attempt(17645, NO)
@51100145 attempt(0, IN)
@51102102 attempt(17646, NO)
@51102385 attempt(0, AU)
@51102639 attempt(0, AT)
@51102880 attempt(0, CZ)
@51103260 attempt(0, US)
@51103546 attempt(0, NO)
@51103817 attempt(17647, NO)
@51105255 attempt(17648, NO)
@51105739 attempt(0, BR)
@51107192 attempt(17649, NO)
@51107958 attempt(0, NO)
@51107989 attempt(0, US)
@51109105 attempt(0, NL)
@51109388 attempt(17369, NO)
@51109783 attempt(0, AU)
@51110324 attempt(0, PL)
@51111638 attempt(17650, NO)
